"The Brothers Karamazov",,,,,657,,,"English",,823,,,,"Fyodor Dostoevsky","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Brothers-Karamazov-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Great Gatsby",,,,,193,,,"English",,823,,,,"F. Scott Fitzgerald","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Great-Gatsby.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Hound of the Baskervilles",,,,,233,,,"English",,823,,,,"Sir Arthur Conan Doyle","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Hound-of-the-Baskervilles.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Idiot",,,,,457,,,"English",,823,,,,"Fyodor Dostoevsky","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Idiot-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Iliad",,,,,509,,,"English",,823,,,,"Homer, Circa","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Illiad.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Island of Doctor Moreau",,,,,171,,,"English",,823,,,,"H. G. Wells","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Island-of-Doctor-Moreau.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Jungle Book ",,,,,189,,,"English",,823,,,,"Rudyard Kipling","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Jungle-Book.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Last of the Mohicans",,,,,559,,,"English",,823,,,,"James Fenimore Cooper","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Last-of-the-Mohicans.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Legend of Sleepy Hollow",,,,,43,,,"English",,823,,,,"Washington Irving","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Legend-of-Sleepy-Hollow.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Odyssey ",,,,,443,,,"English",,823,,,,"Homer, Circa","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Odyssey.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Merry Adventures of Robin Hood",,,,,395,,,"English",,823,,,,"Howard Pyle","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Merry-Adventures-of-Robin-Hood.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Metamorphosis ",,,,,77,,,"English",,823,,,,"Franz Kafka","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Metamorphosis.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Picture of Dorian Gray ",,,,,198,,,"English",,823,,,,"Oscar Wilde","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Picture-of-Dorian-Gray.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Portrait of a Lady ",,,,,837,,,"English",,823,,,,"Henry James","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Portrait-of-a-Lady.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Prince ",,,,,194,,,"English",,823,,,,"Nicolo Machiavelli","English Literature><Fiction",,,,," http://www.planetebook.com/ebooks/The-Prince.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Scarlet Pimpernel",,,,,343,,,"English",,823,,,,"Baroness Orczy","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Scarlet-Pimpernel.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Strange Case of Dr Jekyll and Mr Hyde",,,,,96,,,"English",,823,,,,"Robert Louis Stevenson","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Strange-Case-of-Dr-Jekyll.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Tales of Mother Goose ",,,,,67,,,"English",,823,,,,"Charles Perrault","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Tales-of-Mother-Goose-by-Charles-Perrault.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Thirty Nine Steps ",,,,,146,,,"English",,823,,,,"John Buchan","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Thirty-Nine-Steps.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Three Musketeers ",,,,,945,,,"English",,823,,,,"Alexandre Dumas","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Three-Musketeers.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Time Machine ",,,,,120,,,"English",,823,,,,"H. G. Wells","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Time-Machine.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Trial ",,,,,271,,,"English",,823,,,,"Franz Kafk","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Trial.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Treasure Island",,,,,266,,,"English",,823,,,,"Robert Louis Stevenso","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Treasure-Island.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Ulysses ",,,,,1047,,,"English",,823,,,,"James Joyce","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Ulysses.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Utopia ",,,,,148,,,"English",,823,,,,"Sir Thomas More","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Utopia.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Vanity Fair ",,,,,1100,,,"English",,823,,,,"William Makepeace Thackeray","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Vanity-Fair.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Within A Budding Grove ",,,,,783,,,"English",,823,,,,"Marcel Proust","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Within-a-Budding-Grove.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Women In Love ",,,,,717,,,"English",,823,,,,"D. H. Lawrenc","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Women-In-Love.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Wuthering Heights ",,,,,428,,,"English",,823,,,,"Emily Brontë","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Wuthering-Heights.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE LION, THE WITCH AND THE WARDROBE",,,,,,,,"English",,823,,,,"C.S.LEWIS","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/the_lion_the_witch_and_the_wardrobe.htm",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE MAGICIAN'S NEPHEW",,,,,,,,"English",,823,,,,"C.S.LEWIS","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/the_magicians_nephew.htm",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE VOYAGE OF THE DAWN TREADER",,,,,,,,"English",,823,,,,"C.S.LEWIS","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/voyage_of_the_dawn%20treader.htm",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE SILVER CHAIR",,,,,,,,"English",,823,,,,"C.S.LEWIS","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/the_silver_chair.htm",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE LAST BATTLE",,,,,,,,"English",,823,,,,"C.S.LEWIS","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/the_last_battle.htm",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Castle of Adventure",,,,,,,,"English",,823,,,,"Enid Blyton","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/the_castle_of_adventure.rtf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Circus of Adventure",,,,,,,,"English",,823,,,,"Enid Blyton","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/circus_of_adventure.rtf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Thuvia, Maid of Mars",,,,,,,,"English",,823,,,,"Burroughs, E.R","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/thuvia_maid_of_mars.txt",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"THE CHESSMEN OF MARS",,,,,,,,"English",,823,,,,"Burroughs, E.R","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/chess_men_of_mars.txt",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"ALICE'S ADVENTURES IN WONDERLAND",,,,,,,,"English",,823,,,,"Lewis Carroll","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/alice_in_wonderland.txt",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Through the Looking Glass",,,,,,,,"English",,823,,,,"Lewis Carroll","English Literature><Fiction",,,,,"http://www.vb-tech.co.za/ebooks/through_the_looking_glass.txt",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"A Christmas Carol",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/A_Christmas_Carol_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"A Tale of Two Cities",,,,,,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/A_Tale_of_Two_Cities_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Aesop's Fables",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Aesops_Fables_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Alice's Adventures in Wonderland",,,,,,,,"English",,823,,,,"Lewis Carroll","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Alices_Adventures_in_Wonderland_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Andersen's Fairy Tales",,,,,,,,"English",,823,,,,"Hans Christian Andersen","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Andersens_Fairy_Tales_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Anna Karenina ",,,,,,,,"English",,823,,,,"Leo Tolstoy","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Anna_Karenina_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Around the World in 80 Days",,,,,,,,"English",,823,,,,"Jules Verne","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Around_the_World_in_80_Days_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Beyond Good and Evil",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Beyond_Good_and_Evil_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Crime and Punishment",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Crime_and_Punishment_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Dracula",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Dracula_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Emma",,,,,,,,"English",,823,,,,"Jane Austen ","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Emma_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Erewhon",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Erewhon_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"For the Term of His Natural Life",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/For_the_Term_of_His_Natural_Life_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Frankenstein",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Frankenstein_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Great Expectations",,,,,,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Great_Expectations_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Grimm's Fairy Tales",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Grimms_Fairy_Tales_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Heart of Darkness",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Heart_of_Darkness_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Jane Eyre",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Jane_Eyre_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Kidnapped",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Kidnapped_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Little Women",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Little_Women_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Madame Bovary",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Madame_Bovary_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Middlemarch",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Middlemarch_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Moby Dick",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Moby_Dick_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Nostromo: A Tale of the Seaboard",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Nostromo_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Of Human Bondage",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Of_Human_Bondage_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Notes from the Underground",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Notes_from_the_Underground_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Oliver Twist",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Oliver_Twist_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Paradise Lost",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Paradise_Lost_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Pollyanna",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Pollyanna_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Pride and Prejudice",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Pride_and_Prejudice_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Robinson Crusoe",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Robinson_Crusoe_BT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Sense and Sensibility",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Sense_and_Sensibility_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Sons and Lovers",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/Sons_and_Lovers_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Adventures of Huckleberry Finn",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Adventures_of_Huckleberry_Finn_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Adventures of Tom Sawyer",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Adventures_of_Tom_Sawyer_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Brothers Karamazov",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Brothers_Karamazov_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Hound of the Baskervilles",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Hound_of_the_Baskervilles_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Idiot",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Idiot_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Iliad",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Iliad_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Island of Doctor Moreau",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Island_of_Doctor_Moreau_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Jungle Book",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Jungle_Book_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Last of the Mohicans",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Last_of_the_Mohicans_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Legend of Sleepy Hollow",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Legend_of_Sleepy_Hollow_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Lost World",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Lost_World_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Merry Adventures of Robin Hood",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Merry_Adventures_of_Robin_Hood_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Metamorphosis",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Metamorphosis_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Odyssey",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Odyssey_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Picture of Dorian Gray",,,,,,,,"English",,823,,,,,"English Literature><Fiction",,,,,"http://www.planetpdf.com/planetpdf/pdfs/free_ebooks/The_Picture_of_Dorian_Gray_NT.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
