"How Products Are Made :Ice Cream Cone",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Ice-Cream-Cone.html",,,,,"Ice Cream Cone",,,,,,,,,,"5-12","Today, the ice cream cone is a standard in any ice cream store or stand. This tasty treat is known as a way to cool down in the summer and makes an edible container for a cold snack.",,,,,,,,,,,,,,
"How Products Are Made :Indigo",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Indigo.html",,,,,"Indigo",,,,,,,,,,"5-12","Indigo, or indigotin, is a dyestuff originally extracted from the varieties of the indigo and woad plants. Indigo was known throughout the ancient world for its ability to color fabrics a deep blue.",,,,,,,,,,,,,,
"How Products Are Made :Industrial Hemp",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Industrial-Hemp.html",,,,,"Industrial Hemp",,,,,,,,,,"5-12","Hemp is a distinct variety of the plant species Cannabis sativa L. that grows to a height anywhere from 4-15 ft (1.2-4.5 m) and up to 0.75 in (2 cm) in diameter.",,,,,,,,,,,,,,
"How Products Are Made :Jawbreaker",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Jawbreaker.html",,,,,"Jawbreaker",,,,,,,,,,"5-12","The jawbreaker is a type of hard, round candy that is ideally so difficult to bite down on that it must be sucked. Jawbreakers range from the size of a hazel nut to the size of a golf ball, and come in many flavors and colors.",,,,,,,,,,,,,,
"How Products Are Made :Kaleidoscope",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Kaleidoscope.html",,,,,"Kaleidoscope",,,,,,,,,,"5-12","The kaleidoscope makes magic with light and mirrors. It may be considered a child's toy (or a toy for all ages), but it is also a simple optical device with technical applications for designers and pattern-makers.",,,,,,,,,,,,,,
"How Products Are Made :Litmus Paper",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Litmus-Paper.html",,,,,"Litmus Paper",,,,,,,,,,"5-12","Litmus paper is the most recognized member of chemical indicators. Like most pH paper, litmus changes color when exposed to an acidic or basic solution.",,,,,,,,,,,,,,
"How Products Are Made :Lollipop",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Litmus-Paper.html",,,,,"Lollipop",,,,,,,,,,"5-12","Lollipops, or suckers as some call them, are essentially hard candies with a short stick of some sort. The tightly wrapped white paper stick serves as a handle, and the hard candy lollipop is either sucked or bitten apart until consumed.",,,,,,,,,,,,,,
"How Products Are Made :Matryoshka Doll",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Matryoshka-Doll.html",,,,,"Matryoshka Doll",,,,,,,,,,"5-12","The matryoshka doll is a symbol of Russia and its culture. It is truly a doll—a child's plaything—but it began its history just over 100 years ago as a highly collectible art form.",,,,,,,,,,,,,,
"How Products Are Made :Mayonnaise",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Mayonnaise.html",,,,,"Mayonnaise",,,,,,,,,,"5-12","Mayonnaise is a cold, emulsification used as sauce or as a condiment. It is made by blending egg yolks and oil, then flavored with varying combinations of vinegar, mustard, herbs and spices.",,,,,,,,,,,,,,
"How Products Are Made :Mouthwash",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Mouthwash.html",,,,,"Mouthwash",,,,,,,,,,"5-12","Mouthwash is a liquid oral product designed to freshen breath. Certain varieties may also kill bacteria and/or whiten teeth.",,,,,,,,,,,,,,
"How Products Are Made :Natural Gas",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Mouthwash.html",,,,,"Natural Gas",,,,,,,,,,"5-12","Natural gas is a mixture of combustible gases formed underground by the decomposition of organic materials in plant and animal. It is usually found in areas where oil is present, although there are several large underground reservoirs of natural gas where there is little or no oil.",,,,,,,,,,,,,,
"How Products Are Made :Needle-free Injection System",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Needle-free-Injection-System.html",,,,,"Needle-free Injection System",,,,,,,,,,"5-12","Needle-free injection systems are novel ways to introduce various medicines into patients without piercing the skin with a conventional needle. They can take the form of power sprays, edible products, inhalers, and skin patches.",,,,,,,,,,,,,,
"How Products Are Made :Paintball",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Paintball.html",,,,,"Paintball",,,,,,,,,,"5-12","Paintball is a game developed in the 1980s that soon became popular worldwide. Players shoot pellets of paint from airguns at opposing players in a strategic game similar to the children's classic Capture the Flag.",,,,,,,,,,,,,,
"How Products Are Made :Patent Leather",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Patent-Leather.html",,,,,"Patent Leather",,,,,,,,,,"5-12","Patent leather is leather that has been finished with chemicals that give it a shiny, reflective surface. It is usually black, and has long been popular for dress and dancing shoes.",,,,,,,,,,,,,,
"How Products Are Made :Pillow",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Pillow.html",,,,,"Pillow",,,,,,,,,,"5-12","Americans usually have two or three pillows on their bed. Today, pillows are stuffed primarily with materials such as polyester (a synthetic), feathers, down, or a combination of the latter two.",,,,,,,,,,,,,,
"How Products Are Made :Pinball",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Pinball.html",,,,,"Pinball",,,,,,,,,,"5-12","Pinball is a popular coin-operated game frequently found in amusement arcades. Players shoot small balls through complicated paths and into targets on a playing field under glass.",,,,,,,,,,,,,,
"How Products Are Made :Polyurethane",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Polyurethane.html",,,,,"Polyurethane",,,,,,,,,,"5-12","Polyurethanes are linear polymers that have a molecular backbone containing carbamate groups (-NHCO2). These groups, called urethane, are produced through a chemical reaction between a diisocyanate and a polyol.",,,,,,,,,,,,,,
"How Products Are Made :Pool Table",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Pool-Table.html",,,,,"Pool Table",,,,,,,,,,"5-12","In pool (the common American term for pocket billiards), a ball is struck with the end of a long, slender stick (cue), causing it to roll into other balls and knock them into holes (pockets) around the edges of the playing table. A short wall (rail) around the perimeter of the table keeps the balls on the playing surface.",,,,,,,,,,,,,,
"How Products Are Made :Popsicle",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Popsicle.html",,,,,"Popsicle",,,,,,,,,,"5-12","The sound of an ice cream truck is a delight to the ears of children and adults alike on a hot summer day. That truck carries delicious concoctions that the industry calls collectively ""frozen novelties."" And it is guaranteed to carry a variety of frozen pops—ices, sherbets, pops in push tubes, and pops on sticks—in fruit flavors and colorful shapes and sizes.",,,,,,,,,,,,,,
"How Products Are Made :Raincoat",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Raincoat.html",,,,,"Raincoat",,,,,,,,,,"5-12","Raincoats are jackets made of fabric that is specially treated to repel water. In 1836, Charles Macintosh invented a method for combining rubber with fabric, which was used in the first modern raincoats.",,,,,,,,,,,,,,
"How Products Are Made :Roller Coaster",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Roller-Coaster.html",,,,,"Roller Coaster",,,,,,,,,,"5-12","A roller coaster is an amusement park ride where passengers sit in a series of wheeled cars that are linked together. The cars move along a pair of rails supported by a wood or steel structure.",,,,,,,,,,,,,,
"How Products Are Made :Rubber Cement",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Rubber-Cement.html",,,,,"Rubber Cement",,,,,,,,,,"5-12","Rubber cement is a solution of unvulcanized (gum) rubber in a solvent, and is used as an adhesive. Ideally, it is meant to join two pieces of rubber together, which involves a chemical cohesion process.",,,,,,,,,,,,,,
"How Products Are Made :Sailboat",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Sailboat.html",,,,,"Sailboat",,,,,,,,,,"5-12","For people who like to be near the water, sailboats provide a means of skimming over its surface. Even when the water is frozen, iceboats (sailboats with runners or blades on the hull) can glide across the ice.",,,,,,,,,,,,,,
"How Products Are Made :Salad Dressing",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Salad-Dressing.html",,,,,"Salad Dressing",,,,,,,,,,"5-12","Salad dressing is a type of sauce used to bind and flavor greens and/or vegetables.",,,,,,,,,,,,,,
"How Products Are Made :Saxophone",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Saxophone.html",,,,,"Saxophone",,,,,,,,,,"5-12","A saxophone is a single reed, woodwind instrument first developed in the mid-1800s by Adolphe Sax. It is composed of a mouthpiece, conical metal tube, and finger keys.",,,,,,,,,,,,,,
"How Products Are Made :Seedless Fruits and Vegetables",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Seedless-Fruits-and-Vegetables.html",,,,,"Seedless Fruits and Vegetables",,,,,,,,,,"5-12","The fruits that are grown, sold, and eaten are essentially the ripened ovary of a plant. In the wild, fruit-bearing plants spread their seeds either by dropping their ripe fruits to the ground or by being eaten by animals, who then excrete the seeds.",,,,,,,,,,,,,,
"How Products Are Made :Semiconductor Laser",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Semiconductor-Laser.html",,,,,"Semiconductor Laser",,,,,,,,,,"5-12","A laser, which is an acronym for Light Amplification by Stimulated Emission of Radiation, is a device that converts energy into light. Electrical or optical energy is used to excite atoms or molecules, which then emit light.",,,,,,,,,,,,,,
"How Products Are Made :Shoelace",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Shoelace.html",,,,,"Shoelace",,,,,,,,,,"5-12","It is understand how important shoes are for protecting feet from hazards and weather, and proper fit is necessary to maximize protection and comfort for the shoe's wearer. The shoelace is one way to ensure the proper fit, and a simple pair of laces, costing less than two dollars, can make all the difference in the world to the look and fit of a shoe.",,,,,,,,,,,,,,
"How Products Are Made :Shortbread",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Shortbread.html",,,,,"Shortbread",,,,,,,,,,"5-12","Shortbread is a traditional Scottish baked good with a relatively simple recipe that consists of three basic ingredients (flour, butter, and sugar). Like most baked goods, it is produced in three steps consisting of ingredient mixing, product forming, and baking.",,,,,,,,,,,,,,
"How Products Are Made :Silicon",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Silicon.html",,,,,"Silicon",,,,,,,,,,"5-12","Second only to oxygen, silicon is the most abundant element in Earth's crust. It is found in rocks, sand, clays and soils, combined with either oxygen as silicon dioxide, or with oxygen and other elements as silicates.",,,,,,,,,,,,,,
"How Products Are Made :Skateboard",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Skateboard.html",,,,,"Skateboard",,,,,,,,,,"5-12","A skateboard is a small piece of wood in the shape of a surfboard with four wheels attached to it. A single person rides the skateboard, guiding the movement with his feet.",,,,,,,,,,,,,,
"How Products Are Made :Skyscraper",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Skyscraper.html",,,,,"Skyscraper",,,,,,,,,,"5-12","There is no precise definition of how many stories or what height makes a building a skyscraper. ""I don't think it is how many floors you have.",,,,,,,,,,,,,,
"How Products Are Made :Slime",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Slime.html",,,,,"Slime",,,,,,,,,,"5-12","Slime is a unique play material composed of a cross-linked polymer. It is classified as a liquid and is typically made by combining polyvinyl alcohol solutions with borate ions in a large mixing container.",,,,,,,,,,,,,,
"How Products Are Made :Snowshoe",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Snowshoe.html",,,,,"Snowshoe",,,,,,,,,,"5-12","Snowshoes allow people to walk across the top of deep snow. They distribute weight so that the walker does not sink into soft drifts, and enable people to roam through landscapes that are usually impassible with only ordinary footwear.",,,,,,,,,,,,,,
"How Products Are Made :Sodium Chlorite",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Sodium-Chlorite.html",,,,,"Sodium Chlorite",,,,,,,,,,"5-12","Sodium chlorite is a compound used for water disinfection and purification. It is produced in large quantities as flakes or a solution from chlorine dioxide and sodium hydroxide.",,,,,,,,,,,,,,
"How Products Are Made :Solid State Laser",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Solid-State-Laser.html",,,,,"Solid State Laser",,,,,,,,,,"5-12","A laser, which is an acronym for Light Amplification by Stimulated Emission of Radiation, is a device that converts electrical or optical energy into light. Electrical or optical energy is used to excite atoms or molecules, which then emit monochromatic (single wavelength) light.",,,,,,,,,,,,,,
"How Products Are Made :Spam",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Spam.html",,,,,"Spam",,,,,,,,,,"5-12","Spam is a brand name for a canned meat product containing ham, pork, salt, flavorings, and preservatives that are mixed and cooked under vacuum pressure. There are other brands of similar canned pork meat products, but Spam—made by Hormel Foods Corporation—is the original and the best-selling of the brands.",,,,,,,,,,,,,,
"How Products Are Made :Springs",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Springs.html",,,,,"Springs",,,,,,,,,,"5-12","A spring is a device that changes its shape in response to an external force, returning to its original shape when the force is removed. The energy expended in deforming the spring is stored in it and can be recovered when the spring returns to its original shape.",,,,,,,,,,,,,,
"How Products Are Made :Steel Wool",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Steel-Wool.html",,,,,"Steel Wool",,,,,,,,,,"5-12","Steel wool is the name given to fine metal wire that are bundled together to form a cluster of abrasive, sharp-edged metal strips. The metal strips are massed together in a sheet, folded, and turned into pads that are easily held in the hand.",,,,,,,,,,,,,,
"How Products Are Made :Storm Shelter",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Storm-Shelter.html",,,,,"Storm Shelter",,,,,,,,,,"5-12","More than half of the United States lie in a broad strip between the Appalachian and Rocky Mountains that is commonly called Tornado Alley. It has more tornado activity than any other area of the world.",,,,,,,,,,,,,,
"How Products Are Made :Teeth Whitener",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Teeth-Whitener.html",,,,,"Teeth Whitener",,,,,,,,,,"5-12","Teeth whiteners are products designed to enhance the appearance of teeth by removing stains and improving brightness. These whiteners typically contain bleaching agents, such as hydrogen peroxide or other peroxygen-type chemicals, that remove organic residue and oxidize stains so they are less visible.",,,,,,,,,,,,,,
"How Products Are Made :Thompson Submachine Gun",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Thompson-Submachine-Gun.html",,,,,"Thompson Submachine Gun",,,,,,,,,,"5-12","A machine gun is a weapon that fires a continuous stream of bullets as long as the trigger is held down. Many inventors worked to come up with such a gun, and early models are the well-known Gatling gun, used prominently in the American Civil War, and Hiram Maxim's fully automatic weapon, patented in 1883.",,,,,,,,,,,,,,
"How Products Are Made :Toilet Paper",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Toilet-Paper.html",,,,,"Toilet Paper",,,,,,,,,,"5-12","Most of us can't imagine living without toilet paper. The average American uses over 100 single rolls—about 21,000 sheets—each year.",,,,,,,,,,,,,,
"How Products Are Made :Toy Model Kit",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Toy-Model-Kit.html",,,,,"Toy Model Kit",,,,,,,,,,"5-12","Scale models or model kits are produced by the millions and give hours of pleasure to hobbyists. They're sold in specialized hobby and craft stores as well as toy, department, and drug stores—even supermarkets may carry them.",,,,,,,,,,,,,,
"How Products Are Made :Trophy",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Trophy.html",,,,,"Trophy",,,,,,,,,,"5-12","Trophies are a category of awards given primarily for academic, work, and sport contests or events. They are physical evidence that one person or group has bested another in some contest.",,,,,,,,,,,,,,
"How Products Are Made :Tunnel",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Tunnel.html",,,,,"Tunnel",,,,,,,,,,"5-12","A tunnel is an underground or underwater passage that is primarily horizontal. Relatively small-diameter ones carry utility lines or function as pipelines.",,,,,,,,,,,,,,
"How Products Are Made :Ukulele",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Ukulele.html",,,,,"Ukulele",,,,,,,,,,"5-12","The ukulele is a string instrument that originated in Portugal in the second century B.C. With a small, guitar-shaped body that is fitted with four strings, it is considered a member of the chordophone family.",,,,,,,,,,,,,,
"How Products Are Made :Vacuum Cleaner",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Vacuum-Cleaner.html",,,,,"Vacuum Cleaner",,,,,,,,,,"5-12","The vacuum cleaner is the appliance that frightens the cat, is chased by the dog, and, perhaps, gives a home the most immediate appearance of being clean. Imagining a home without a vacuum cleaner is next to impossible; yet, like many time-and effort-saving devices, its widespread use is less than a century old.",,,,,,,,,,,,,,
"How Products Are Made :Vermiculite",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Vermiculite.html",,,,,"Vermiculite",,,,,,,,,,"5-12","The term vermiculite applies to a group of minerals characterized by their ability to expand into long, worm-like strands when heated. This expansion process is called exfoliation.",,,,,,,,,,,,,,
"How Products Are Made :Water Gun",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Water-Gun.html",,,,,"Water Gun",,,,,,,,,,"5-12","Pump-action water guns are a relatively recent addition to the water gun arsenal. Plastic squirt guns have long been a staple summer-time toy of American children.",,,,,,,,,,,,,,
"How Products Are Made :Wood Stain",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Wood-Stain.html",,,,,"Wood Stain",,,,,,,,,,"5-12","Wood pieces are often decorated to add color and appeal. Wood products are often imparted with a wood-tone stain to enhance the natural grain or add depth or tone to the wood.",,,,,,,,,,,,,,
"How Products Are Made :Wrapping Paper",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Wrapping-Paper.html",,,,,"Wrapping Paper",,,,,,,,,,"5-12","There are many kinds of wrapping papers manufactured specifically for the types of products they are intended to wrap. For example, wrapping paper is made for bread for sanitary and aesthetic purposes.",,,,,,,,,,,,,,
"How Products Are Made :Xylophone",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-6/Xylophone.html",,,,,"Xylophone",,,,,,,,,,"5-12","The xylophone is a component of the percussion section of an orchestra and many instrumental groups. Its unique sound, relative rarity, and appearance make it fascinating to the listener.",,,,,,,,,,,,,,
"How Products Are Made :Air Purifier",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Air-Purifier.html",,,,,"Air Purifier",,,,,,,,,,"5-12","Air purifiers evolved in response to people's reactions to allergens like pollen, animal dander, dust, and mold spores. Reactions (sneezing, runny nose, scratchy eyes, and even more severe consequences such as asthma attacks) are the result of antigens found in the home.",,,,,,,,,,,,,,
"How Products Are Made :Amber",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Amber.html",,,,,"Amber",,,,,,,,,,"5-12","Although considered a gem, amber is a wholly-organic material derived from the resin of extinct species of trees. In the dense forests of the Middle Cretaceous and Tertiary periods, between 10 and 100 million years ago, these resin-bearing trees fell and were carried by rivers to coastal regions.",,,,,,,,,,,,,,
"How Products Are Made :Aneroid Barometer",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Aneroid-Barometer.html",,,,,"Aneroid Barometer",,,,,,,,,,"5-12","Earth's atmosphere weighs about 6.5 × 1021 (5.98 × 1024). Spread out across Earth's entire surface area, it exerts an air (barometric) pressure of about 14.7 pounds per square inch (psi) (101 kilopascals [kPa]) at sea level.",,,,,,,,,,,,,,
"How Products Are Made :Artificial Turf",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Artificial-Turf.html",,,,,"Artificial Turf",,,,,,,,,,"5-12","Artificial turf is a surfacing material used to imitate grass. It is generally used in areas where grass cannot grow, or in areas where grass maintenance is impossible or undesired.",,,,,,,,,,,,,,
"How Products Are Made :Bank Vault",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Bank-Vault.html",,,,,"Bank Vault",,,,,,,,,,"5-12","A bank vault is a secure space where money, valuables, records, and documents can be stored. Vaults protect their contents with armored walls and a tightly fashioned door closed with a complex lock.",,,,,,,,,,,,,,
"How Products Are Made :Bicycle Seat",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Bicycle-Seat.html",,,,,"Bicycle Seat",,,,,,,,,,"5-12","The bicycle seat, sometimes known as a saddle, is the part of the bicycle on which the rider sits while operating the machine. Generally made from hard plastic and covered with a thin layer of foam and an easily-cleaned cover, the seat is nearly identical on a bicycle whether it was made for a man, woman, or child.",,,,,,,,,,,,,,
"How Products Are Made :Binocular",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Binocular.html",,,,,"Binocular",,,,,,,,,,"5-12","Modern binoculars consist of two barrel chambers with an objective lens, eyepiece, and a pair of prisms inside. The prisms reflect and lengthen the light, while the objective lenses enhance and magnify images due to stereoscopic vision.",,,,,,,,,,,,,,
"How Products Are Made :Bird Cage",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Bird-Cage.html",,,,,"Bird Cage",,,,,,,,,,"5-12","Bird cages are homes for domesticated birds. Birds require a house in which they can fly and have some freedom but still ensures they do not fly away.",,,,,,,,,,,,,,
"How Products Are Made :Birdseed",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Birdseed.html",,,,,"Birdseed",,,,,,,,,,"5-12","Birdseed is a mixture of seeds, nuts, fruits, and vegetables provided to birds for sustenance. It is produced in a two-stage process that involves preparing the component ingredients then combining them in a mixing kettle.",,,,,,,,,,,,,,
"How Products Are Made :Brandy",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Brandy.html",,,,,"Brandy",,,,,,,,,,"5-12","The name brandy comes from the Dutch word brandewijn, meaning ""burnt wine."" The name is apt as most brandies are made by applying heat, originally from open flames, to wine. The heat drives out and concentrates the alcohol naturally present in the wine.",,,,,,,,,,,,,,
"How Products Are Made :Breath Alcohol Tester",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Breath-Alcohol-Tester.html",,,,,"Breath Alcohol Tester",,,,,,,,,,"5-12","There is a serious need to ensure that alcohol-impaired drivers stay off the roads. It is estimated that one person is killed every 32 minutes and another person is injured every 26 seconds in alcohol-related accidents.",,,,,,,,,,,,,,
"How Products Are Made :Bullet",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Bullet.html",,,,,"Bullet",,,,,,,,,,"5-12","A bullet is a projectile, often a pointed metal cylinder, that is shot from a firearm. The bullet is usually part of an ammunition cartridge, the object that contains the bullet and that is inserted into the firearm.",,,,,,,,,,,,,,
"How Products Are Made :Candy Cane",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Candy-Cane.html",,,,,"Candy Cane",,,,,,,,,,"5-12","A candy cane is a hard candy usually peppermint flavored and decorated with stripes. The candy is long, thin, and bent at the top to resemble a walking cane.",,,,,,,,,,,,,,
"How Products Are Made :Cash Register",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Cash-Register.html",,,,,"Cash Register",,,,,,,,,,"5-12","The cash register is an essential business tool that is often overlooked as one of the transforming mechanizations of the industrial age. A cash register records the amount of a sale, supplies a receipt to the customer, and keeps a permanent journal of daily transactions.",,,,,,,,,,,,,,
"How Products Are Made :Catheter",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Catheter.html",,,,,"Catheter",,,,,,,,,,"5-12","A catheter is a flexible tube made of latex, silicone, or Teflon that can be inserted into the body creating a channel for the passage of fluid or the entry of a medical device. For many years, the epidermal catheters used were plain tubes made of available industrial compounds, and design was largely based on current need.",,,,,,,,,,,,,,
"How Products Are Made :Condensed Soup",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Condensed-Soup.html",,,,,"Condensed Soup",,,,,,,,,,"5-12","Condensed soup is a canned variety of soup prepared with a reduced proportion of water. The consumer then adds water or milk and the mixture is heated.",,,,,,,,,,,,,,
"How Products Are Made :Corset",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Corset.html",,,,,"Corset",,,,,,,,,,"5-12","The corset is an undergarment traditionally made of stiffened material laced tight to the body in order to slim a woman's waist. Evidence shows that some type of waist-cinching garment was worn by Cretan women between 3000 and 1500 B.C., but narrow waists became the fashion among women in Europe during the Middle Ages.",,,,,,,,,,,,,,
"How Products Are Made :Cyclotron",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Cyclotron.html",,,,,"Cyclotron",,,,,,,,,,"5-12","The modern cyclotron uses two hollow D-shaped electrodes held in a vacuum between poles of an electromagnet. A high frequency AC voltage is then applied to each electrode.",,,,,,,,,,,,,,
"How Products Are Made :Diving Bell",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Diving-Bell.html",,,,,"Diving Bell",,,,,,,,,,"5-12","Commercial divers doing underwater construction or salvage often use a diving bell for transportation to the underwater site. Use of a diving bell (also known as a Personal Transfer Capsule, PTC) and a pressure chamber extends the amount of time a diver can safely stay underwater.",,,,,,,,,,,,,,
"How Products Are Made :Drain Cleaner",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Drain-Cleaner.html",,,,,"Drain Cleaner",,,,,,,,,,"5-12","Drain cleaners, sometimes referred to as drain uncloggers, are solutions that are poured into sluggish or clogged drains in order to clear them. These solutions are devised to dissolve human hair, human waste, or food particles that stop up kitchen sinks or tub and shower drains.",,,,,,,,,,,,,,
"How Products Are Made :Dry Ice",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Dry-Ice.html",,,,,"Dry Ice",,,,,,,,,,"5-12","Dry ice is the name given to carbon dioxide when it is in a solid state. Carbon dioxide is found in the earth's atmosphere; it is a gas that humans exhale and plants use for photosynthesis.",,,,,,,,,,,,,,
"How Products Are Made :EEG Machine",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/EEG-Machine.html",,,,,"EEG Machine",,,,,,,,,,"5-12","An electroencephalogram (EEG) machine is a device used to create a picture of the electrical activity of the brain. It has been used for both medical diagnosis and neurobiological research.",,,,,,,,,,,,,,
"How Products Are Made :Electric Guitar",,,,,,,,,,,,,,,"How Products Are Made",,,,,"http://www.madehow.com/Volume-7/Electric-Guitar.html",,,,,"Electric Guitar",,,,,,,,,,"5-12","Developed in the early part of the twentieth century, the electric guitar has become one of the most important instruments in popular music. Today's solid-body electric guitar derives from the acoustic guitar, an instrument first introduced in America as the Spanish-style guitar.",,,,,,,,,,,,,,
