"Title","Edition","ISBN","Publisher Name","Publishing Year","Serial Title","Call Number","Language","publishing place","Classification","Notes","Image","File Attach","Author","Subject","Item Start value","Specific Detail Info","Copies","Price","label","Supplier","Subtitle","Keyword","Book review","Standards","Frequency"
"SESAME STREET U",,,"READER DIGEST",,"A2",505,,,,,,,"DIANE C OHANESIAN",,"E2/505",,0,"$35.00 ",,,,,,,
"YUCCHY!YUCCHY",,,"SCHOLASTIC",,"A2",506,,,,,,,"LEE HOWARD",,"E2/506",,0,,,,,,,,
"CUDDLES THE COW",,,"PLAY MORE INC.",,"A2",507,,,,,,,,,"E2/507",,0,,,,,,,,
"THE PUDGY BUNNY BOOK",,,"GROSSET & DUNLAP",,"A2",508,,,,,,,"RUTH SANDERSON",,"E2/508",,0,"$2.65 ",,,,,,,
"TIGER",,,"BOOK CLUB",,"A2",509,,,,,,,"FABIO VISINTIN",,"E2/509",,0,"$6.95 ",,,,,,,
"A BABY ANIMAL BOARD BOOK- LUCK THE LAMB",,,"GRANDREAMS BOOKS LIMITED",,"A2",510,,,,,,,,,"E2/510",,0,"30/-",,,,,,,
"A BABY ANIMAL BOARD BOOK- CATHY THE CALF",,,"GRANDREAMS BOOKS LIMITED",,"A2",511,,,,,,,,,"E2/511",,0,"30/-",,,,,,,
"BOBS BUSY HAMMER",,,"SIMON AND SCHUSTER SPOTLIGHT",,"A2",512,,,,,,,,,"E2/512",,0,40,,,,,,,
"BOBBY THE BUNNY RABBIT",,,"GRANDREAMS BOOKS LIMITED",,"A2",513,,,,,,,,,"E2/513",,0,,,,,,,,
"THE SLUMBER PARTY",,,"READER DIGEST",,"A2",514,,,,,,,"A.A.MILNE",,"E2/514",,0,,,,,,,,
"HI-FLY HELICOPTER",,,,,"A2",515,,,,,,,"ANDY RECTOR",,"E2/515",,0,30,,,,,,,
"HAND, HAND, FINGERS, THUMB",,,"RANDOM HOUSE",,"A2",516,,,,,,,"AL PERKINS",,"E2/516",,0,,,,,,,,
"PLAY-TIME POEMS",,,"READER DIGEST",,"A2",517,,,,,,,"RUTH THOMSON",,"E2/517",,0,30,,,,,,,
"A FRIEND IN THE MOON",,,"TIME-LIFE BOOKS",,"A2",518,,,,,,,"CHRISTINE SIMARD",,"E2/518",,0,,,,,,,,
"GOATEES PUMPKIN",,,"READER DIGEST",,"A2",519,,,,,,,"SHEN RODDIE",,"E2/519",,0,,,,,,,,
"A RUMINATION OF COWS",,,"VIKING PENGUIM",,"A2",520,,,,,,,,,"E2/520",,0,"$7.95 ",,,,,,,
"TOYS",,,,,"A2",521,,,,,,,,,"E2/521",,0,,,,,,,,
"POOH LEARNS MORE ABOUT BEES ",,,"DISNEP",,"A2",522,,,,,,,"HALLIE MARSHALL",,"E2/522",,0,,,,,,,,
"MOO MOO, BROWN COW",,,"RED WAGON BOOKS",,"A2",523,,,,,,,"JAKKI WOOD",,"E2/523",,0,"70/-",,,,,,,
"COUNTRY BABIES WEAR PLAID",,,,,"A2",524,,,,,,,"MICHELLE SINCLAIR COLMAN",,"E2/524",,0,60,,,,,,,
"BABY EINSTEIN ",,,"HYPER COLLINS PUBLISHERS",,"A2",525,,,,,,,,,"E2/525",,0,60,,,,,,,
"MOSES AND DEREK THE DRAGONFLY",,,"LANDOLL S INC.",,"A2",526,,,,,,,"ANDY RECTOR",,"E2/526",,0,,,,,,,,
"A BABY ANIMAL BOARD BOOK PERCY THE PIGLET",,,"GRANDREAMS BOOKS LIMITED",,"A2",527,,,,,,,,,"E2/527",,0,50,,,,,,,
"FIRST FRIENDS POP-UP",,,"JUST FOR KIDS PRESS",,"A2",528,,,,,,,,,"E2/528",,0,,,,,,,,
"TAKE GOOD CARE",,,"AMEX COMPANY LIMITED",,"A2",529,,,,,,,"PATRICK REGAN",,"E2/529",,0,,,,,,,,
"I AM A BABY!",,,"RANDOM HOUSE",,"A2",530,,,,,,,"PHOEBE DUNN",,"E2/530",,0,,,,,,,,
"THE RUNAWAY BUNNY",,,"HYPER COLLINS PUBLISHERS",,"A2",531,,,,,,,"MARGARET WISE BROWN",,"E2/531",,0,100,,,,,,,
"THE REAL MOTHER GOOSE",,,"SCHOLASTIC",,"A2",532,,,,,,,,,"E2/532",,0,70,,,,,,,
"GUESS HOW MUCH",,,"CANDLEWICK PRESS",,"A2",533,,,,,,,"SAM MC BRATNEY",,"E2/533",,0,"$4.99 ",,,,,,,
"GOODNEIGHT MOON",,,"HYPER COLLINS PUBLISHERS",,"A2",534,,,,,,,"MARGARET WISE BROWN",,"E2/534",,0,30,,,,,,,
"CRAYON WORLD",,,"SIMON AND SCHUSTER SPOTLIGHT",,"A2",535,,,,,,,"ANGLE C SANTOMERO",,"E2/535",,0,"$4.99 ",,,,,,,
"WINTER DAYS",,,"GROSSET & DUNLAP",,"A2",536,,,,,,,"HAROLD ROTH",,"E2/536",,0,,,,,,,,
"MARLA S TOYSHOP ADVENTURE",,,"LANDOLL S INC.",,"A2",537,,,,,,,"ANDY RECTOR",,"E2/537",,0,,,,,,,,
"PETER RABBIT",,,"PLAY MORE INC.",,"A2",538,,,,,,,"FREDERICK WARNE",,"E2/538",,0,30,,,,,,,
"BABY EINSTEIN LANGUAGE NURSERY",,,"HYPER COLLINS PUBLISHERS",,"A2",539,,,,,,,,,"E2/539",,0,"$5.99 ",,,,,,,
"BABY EINSTEIN NEIGHBORHOOD ANIMALS",,,"HYPER COLLINS PUBLISHERS",,"A2",540,,,,,,,"MARILYN SINGER",,"E2/540",,0,,,,,,,,
"THOMAS THE TANK ENGINES HIDDEN SURPRISES",,,"RANDOM HOUSE",,"A2",541,,,,,,,,,"E2/541",,0,,,,,,,,
"FIVE LITTLE MONKEYS JUMPING ON THE BED",,,"CHILDDREN S CHOICE BOOK CLUB",,"A2",542,,,,,,,"EILEEN CHRISTELOW",,"E2/542",,0,"$5.95 ",,,,,,,
"TOUCH AND FEEL WILD ANIMALS",,,"DK PUBLISHING",,"A2",543,,,,,,,,,"E2/543",,0,"$6.95 ",,,,,,,
"CLIFFORD THE BIG RED DOG",,,"SCHOLASTIC",,"A2",544,,,,,,,,,"E2/544",,0,,,,,,,,
"I SPY LITTLE ANIMALS",,,"SCHOLASTIC",,"A2",545,,,,,,,"JEAN MARZOLLO",,"E2/545",,0,"$6.99 ",,,,,,,
"FIVE LITTLE MONKEYS JUMPING ON THE BED",,,"CHILDDREN S CHOICE BOOK CLUB",,"A2",546,,,,,,,"EILEEN CHRISTELOW",,"E2/546",,0,"$70.00 ",,,,,,,
"THE TOOTH BOOK",,,"RANDOM HOUSE",,"A2",547,,,,,,,"DR. SEUSS",,"E2/547",,0,"$4.99 ",,,,,,,
"THE MAGIC VACATION",,,"GRANDREAMS BOOKS LIMITED",,"A2",548,,,,,,,,,"E2/548",,0,"$50.00 ",,,,,,,
"APPLEY DAPPLYS NURSERY RHYMES",,,"F.WARNE&CO",,"A2",549,,,,,,,"BEATRIX POTTER",,"E2/549",,0,,,,,,,,
"MINNIS MONSTER",,,"LADYBORD BOOKS",,"A2",550,,,,,,,,,"E2/550",,0,"$60.00 ",,,,,,,
"I CAN DO MANY THINGS!",,,"ZONDER KIDZ",,"A3",551,,,,,,,"CINDY KENNEY",,"E2/551",,0,"$3.99 ",,,,,,,
"THE HAPPY SNOWMAN",,,,,"A3",552,,,,,,,,,"E2/552",,0,"$5.95 ",,,,,,,
"RUB-A-DUB, POOH",,,"MOUSE&WORKS",,"A3",553,,,,,,,,,"E2/553",,0,"40/-",,,,,,,
"MY RUBBER DUCK",,,,,"A3",554,,,,,,,,,"E2/554",,0,"60/-",,,,,,,
"A DAY WITH BARNEY",,,"BARONET BOOKS",,"A3",555,,,,,,,"MARY ANN DUDKO",,"E2/555",,0,"100/-",,,,,,,
"CARFIELD AND ODIE GO FISHING",,,"RANDOM HOUSE",,"A3",556,,,,,,,"JIM DAVIS",,"E2/556",,0,30,,,,,,,
"CARFIELD AND POOKY FEEL LAZY",,,"RANDOM HOUSE",,"A3",557,,,,,,,"JIM DAVIS",,"E2/557",,0,30,,,,,,,
"CARFIELD AND ARLENE GO PICNIKING",,,"RANDOM HOUSE",,"A3",558,,,,,,,"JIM DAVIS",,"E2/558",,0,30,,,,,,,
"CARFIELD AND NERMAL PLAY HIDE-AND-SEEC",,,"RANDOM HOUSE",,"A3",559,,,,,,,"JIM DAVIS",,"E2/559",,0,30,,,,,,,
"ERNIE GETS DRESSED",,,,,"A3",560,,,,,,,"ERNIE",,"E2/560",,0,,,,,,,,
"DAILY BLESSINGS",,,,,"A3",561,,,,,,,,,"E2/561",,0,"$1 ",,,,,,,
"POOH AND PIGLET GO HUNTING",,,"Award Publications",,"A3",562,,,,,,,"A.A.MILNE",,"E2/562",,0,,,,,,,,
"THE CLOCKWORK MOUSE",,,"PLAY MORE INC.",,"A3",563,,,,,,,"DICK KING SMITH",,"E2/563",,0,10,,,,,,,
"CINDERELLA",,,"PUBLICATIONS INTERNATIONAL, LTD.",,"A3",564,,,,,,,,,"E2/564",,0,,,,,,,,
"ITSY BITSY SPIDER",,,"PLAY MORE INC.",,"A3",565,,,,,,,,,"E2/565",,0,"$5.95 ",,,,,,,
"SAMS SPEEDY FIRE TRUCK",,,"READER DIGEST",,"A3",566,,,,,,,"MARY PACKARD",,"E2/566",,0,"$5.99 ",,,,,,,
"PLAYFUL PALS",,,"STANDARD PUBLISHING COMPANY",,"A3",567,,,,,,,"HIDEO SHIROTANI",,"E2/567",,0,,,,,,,,
"MY MOMS THE BEAT MOM",,,"WORKMAN PUBLISHING",,"A3",568,,,,,,,"STUART HAMPLE",,"E2/568",,0,"&7.95",,,,,,,
"MEET THE BITTY TWINS",,,"PLAY MORE INC.",,"A3",569,,,,,,,"JENNIFER HIRSCH",,"E2/569",,0,,,,,,,,
"AKILIS FRIEND",,,"PUBLICATIONS INTERNATIONAL, LTD.",,"A3",570,,,,,,,,,"E2/570",,0,30,,,,,,,
"THE ROYAL BOIL",,,"LADYBORD BOOKS",,"A3",571,,,,,,,"PHONICS",,"E2/571",,0,"$4.50 ",,,,,,,
"TOUCH AND FEEL PUPPY",,,"DK PUBLISHING",,"A3",572,,,,,,,,,"E2/572",,0,"$6.95 ",,,,,,,
"THE TALE OF MRS. TIGGY-WINKLE",,,"F.WARNE&CO",,"A3",573,,,,,,,"BEATRIX POTTER",,"E2/573",,0,,,,,,,,
"WHAT WILL YOU DO TODAY?",,,"WEEKLY READER BOOKS",,"A3",574,,,,,,,,,"E2/574",,0,,,,,,,,
"BABY DONALD GOES TO PLAYLAND",,,"WEEKLY READER BOOKS",,"A3",575,,,,,,,,,"E2/575",,0,,,,,,,,
"LITTLE FISH LITTLE FISH",,,"WONDERFUL WORLD READING",,"A3",576,,,,,,,"JUDY NAYER",,"E2/576",,0,,,,,,,,
"TOY STORY",,,"GROLIER BOOKS",,"A3",577,,,,,,,,,"E2/577",,0,50,,,,,,,
"FLOWER FAIRIES OF THE GARDEN",,,"PLAY MORE INC.",,"A3",578,,,,,,,"CICELY MARY BARKER",,"E2/578",,0,,,,,,,,
"A SHELL FOR SEAHORSE",,,"BENDON PUBLISHING INTERNATIONAL",,"A3",579,,,,,,,,,"E2/579",,0,"$1.99 ",,,,,,,
"MY MANY COLORED DAYS",,,"RANDOM HOUSE",,"A3",580,,,,,,,"DR. SEUSS",,"E2/580",,0,50,,,,,,,
"ABC",,,"PLAY MORE INC.",,"A3",581,,,,,,,,,"E2/581",,0,"5.95%",,,,,,,
"SESAME STREET SCHOOL",,,"READER DIGEST",,"A3",582,,,,,,,,,"E2/582",,0,,,,,,,,
"DINOSAURS,DINOSAURS",,,"HARCOURT BRACE JOVANOVICH",,"A3",583,,,,,,,"BYRON BARTON",,"E2/583",,0,"$7.95 ",,,,,,,
"DINOSAURS,DINOSAURS",,,"MC. DONALD",,"A3",584,,,,,,,"KATHLEEN N DALY",,"E2/584",,0,,,,,,,,
"PUPPY PLAYTIME",,,"CROWN PUBLISHERS",,"A3",585,,,,,,,,,"E2/585",,0,,,,,,,,
"WORLD WILDLIFE FUNDS ALL ABOUT KOALAS",,,"WONDERFUL WORLD READING",,"A3",586,,,,,,,,,"E2/586",,0,,,,,,,,
"PEAPOD THE LITTLE RABBIT WITH A BIG HEART",,,"BOOK CLUB",,"A3",587,,,,,,,"SASHA QUINTON",,"E2/587",,0,,,,,,,,
"DAISYS DAY OUT",,,"LITTLE BROWN & COMPANY",,"A3",588,,,,,,,"JANE SIMMONS",,"E2/588",,0,,,,,,,,
"A TINY TOTS BOARD BOOK BATH TIME",,,"STANDARD PUBLISHING COMPANY",,"A3",589,,,,,,,"STEPHANIE LONGFOOT",,"E2/589",,0,,,,,,,,
"BABYBUG",,,"LADYBORD BOOKS",,"A3",590,,,,,,,,,"E2/590",,0,40,,,,,,,
"HAROLD AND THE PURPLE CRAYON",,,"WEEKLY READER BOOKS",,"A3",591,,,,,,,"CROCKETT JOHNSON",,"E2/591",,0,"$12.95 ",,,,,,,
"FUZZY BEAR GOES TO SCHOOL",,,"PLAY MORE INC.",,"A3",592,,,,,,,"KRISATINA NAGY",,"E2/592",,0,"$1 ",,,,,,,
"FREDDY THE FIRE ENGINE",,,"GRANDREAMS BOOKS LIMITED",,"A3",593,,,,,,,,,"E2/593",,0,50,,,,,,,
"ZOO BABIES",,,"PLAY MORE INC.",,"A3",594,,,,,,,,,"E2/594",,0,"$5.95 ",,,,,,,
"LITTLE BOY BLUE",,,"PLAY MORE INC.",,"A3",595,,,,,,,,,"E2/595",,0,"$5.95 ",,,,,,,
"MARY HAD A LITTLE LAMB",,,"WEEKLY READER BOOKS",,"A3",596,,,,,,,"CAROLYN BRACKEN",,"E2/596",,0,"$5.95 ",,,,,,,
"GOLDLOCKS AND THE THREE BEARS",,,"GROSSET & DUNLAP",,"A3",597,,,,,,,"JANE DYER",,"E2/597",,0,"60/-",,,,,,,
"CLITTORD THE BIG DOG ",,,"SCHOLASTIC",,"A3",598,,,,,,,,,"E2/598",,0,"$80.00 ",,,,,,,
"THE MITTEN",,,"GENERAL PUBLISHING, LIMITED",,"A3",599,,,,,,,"JAN BRETT",,"E2/599",,0,,,,,,,,
"CAN BIRDS GET LOST?",,,"BOYDSMILLS PRESS",,"A3",600,,,,,,,"JACK MYERS ",,"E2/600 ",,0,,,,,,,,
"THE LITTLE MERMAID",,,"GENERAL PUBLISHING, LIMITED",,"A3",601,,,,,,,"W.H.SMITH",,"E2/601",,0,150,,,,,,,
"DOT THE FIRE DOG",,,"BIGINNER BOOKS",,"A3",602,,,,,,,"LISA DESIMINI",,"E2/602",,0,"$3.99 US",,,,,,,
"THE CAT IN THE HAT",,,,,"A3",603,,,,,,,"DR.SEUSS",,"E2/603",,0,100,,,,,,,
"JIMMY NEUTRON BOY GENIUS",,,"NICKELODEON",,"A3",604,,,,,,,"TERRY COLLINS",,"E2/604",,0,"$8.99US",,,,,,,
"PUZZLEMANIA",,,"HEIGHLIGHTS FOR CHILDREN",,"A3",605,,,,,,,"BARBARA GRAY",,"E2/605",,0,"$5.95US",,,,,,,
"HORATIOS BED",,,"WEEKLY READER BOOKS",,"A3",606,,,,,,,"CAMILLA ASHFORTH",,"E2/606",,0,"$4.99US",,,,,,,
"MY FRIST LOOK AT CLOTHS",,,"RANDOM HOUSE",,"A3",607,,,,,,,"DORLING KINDERSLEY",,"E2/607",,0,100,,,,,,,
"EYES ON ADVENTURE EXPLORING SPACE",,,"HOUGHTON MIFFLIN COMPANY",,"A3",608,,,,,,,"LEIGH HOPE WOOD",,"E2/608",,0,100,,,,,,,
"THE SESAME STREET PET SHOW",,,"NICKELODEON",,"A3",609,,,,,,,"EMILY PERL KINGSLEY",,"E2/609",,0,,,,,,,,
"WILD ANIMALS IN COLOR",,,"OCOPUS BOOKS LIMITED",,"A3",610,,,,,,,"ANNA SPROULE",,"E2/610",,0,,,,,,,,
"POOH THE FRIENDSHIP GARDEN VOL 3",,,"ADVANCE PUBLISHERS",,"A3",611,,,,,,,"RITA BALDUCCI",,"E2/611",,0,,,,,,,,
"CHARLIE BROWN DICTIONARY VOL 6",,,"WORLD INTERNATIONAL PUBLISHING LTD.",,"A3",612,,,,,,,"CHARES M. SCHULZ",,"E2/612",,0,,,,,,,,
"THOMAS GETS HIS OWN BRANCHLINE",,,,,"A3",613,,,,,,,"TOMMY STUBBS",,"E2/613",,0,100,,,,,,,
"101 DALMATIANS",,,"THE WALT DISNEY COMPANY",,"A3",614,,,,,,,"GIL DICCICCO",,"E2/614",,0,,,,,,,,
"KINGDOM PARABLES",,,"CHILDDREN S CHOICE BOOK CLUB",,"A3",615,,,,,,,"CHRISTOPHER A.LANE",,"E2/615",,0,,,,,,,,
"NIMS ISLAND",,,"SCHOLASTIC",,"A3",616,,,,,,,"SONIA SANDER",,"E2/616",,0,,,,,,,,
"THE LITTLE MERMAID",,,"WESTERN PUBLISHING COMPANY",,"A3",617,,,,,,,"SUE DICICCO",,"E2/617",,0,150,,,,,,,
"MUSIC PLAYER",,,"READER DIGEST",,"A3",618,,,,,,,"WENDY A. WAX",,"E2/618",,0,,,,,,,,
"A TALE FROM THE CARE BEARS",,,"POCKET BOOKS",,"A3",619,,,,,,,"GEOFFREY WILLS",,"E2/619",,0,,,,,,,,
"THROUGHT THE TEMPESTS DARK AND HILD",,,"CANDLEWICK PRESS",,"A3",620,,,,,,,"ANGELA BARRETT",,"E2/620",,0,100,,,,,,,
"LETS SPEAK SPANISH! ",,,"VIKING PENGUIM",,"A3",621,,,,,,,"LINDA HENDRY",,"E2/621",,0,,,,,,,,
"YOU ARE SPECIAL,LITTLE ONE",,,"SCHOLASTIC",,"A3",622,,,,,,,"NANCY TAFURI",,"E2/622",,0,,,,,,,,
"WORD BOOK",,,"RANDOM HOUSE",,"A3",623,,,,,,,"MARC BROWN",,"E2/623",,0,"$12.99US",,,,,,,
"CIFFORD LEARNS TO READ",,,"SCHOLASTIC",,"A3",624,,,,,,,,,"E2/624",,0,,,,,,,,
"LETS LEARNS TO READ",,,"SCOTT FORESMAN",,"A3",625,,,,,,,"BARBARA BAKER ",,"E2/625",,0,,,,,,,,
"PICTURE DICTIONARY",,,"GRANDREAMS BOOKS LIMITED",,"A3",626,,,,,,,"ANNE MCKIE",,"E2/626",,0,,,,,,,,
"SYLVESTER AND THE MAGIC PEBBLE",,,"THE TRUMPET CLUB ",,"A3",627,,,,,,,"WILLIAM STEIG",,"E2/627",,0,,,,,,,,
"EL TESORO DEL PIRATA",,,,,"A3",628,,,,,,,"EDUARDO COLON PENA",,"E2/628",,0,"$5 ",,,,,,,
"MADACASCAR ESCAPE 2 AFRICA",,,"KIDS CAN PRESS",,"A3",629,,,,,,,"TERRY COLLINS",,"E2/629",,0,"$3.99US",,,,,,,
"LOOK WHAT CAME FROM AFRICA",,,,,"A3",630,,,,,,,"MILES HARVEY",,"E2/630",,0,,,,,,,,
"LITTLE BIG FLAPS JUNGLE ANIMALS",,,"JUST FOR KIDS PRESS",,"A3",631,,,,,,,"CHARLES REASONER",,"E2/631",,0,"$6.99US",,,,,,,
"IM TOO BUSY",,,"DK PUBLISHING",,"A3",632,,,,,,,"HELEN STEPHENS",,"E2/632",,0,"$9.95 ",,,,,,,
"MY VERY FRIST MOTHER GOOSE",,,"CANDLEWICK PRESS",,"A3",633,,,,,,,"IONA OPIE",,"E2/633",,0,,,,,,,,
"CAMARA TOUR",,,"LADYBORD BOOKS",,"A3",634,,,,,,,,,"E2/634",,0,"$5.99 ",,,,,,,
"BALLET KITTY",,,"BOYDSMILLS PRESS",,"A3",635,,,,,,,"BERNETTE FORD & SAM WILLIAMS",,"E2/635",,0,150,,,,,,,
"ITS A PERFAECT DAY",,,"MACMILLAN , INC",,"A3",636,,,,,,,"ABIGAIL PIZER",,"E2/636",,0,,,,,,,,
"CLIFFORDS BIG BOOK OF STORIES",,,"CHILDDREN S CHOICE BOOK CLUB",,"A3",637,,,,,,,"NORMAN BRIDWELL",,"E2/637",,0,100,,,,,,,
"I LOSE MY BEAR",,,"MORROW JUNIOR BOOKS",,"A3",638,,,,,,,"JULES FEIFFER",,"E2/638",,0,,,,,,,,
"POP UP A PAGE NURSERY RHMMES",,,"PLAY MORE INC.",,"A3",639,,,,,,,"PAULINE SIEWART",,"E2/639",,0,,,,,,,,
"IF U GIVE A MOUSE A COOKIE",,,"HYPER COLLINS PUBLISHERS",,"A3",640,,,,,,,"LAURA JOFFE NUMEROFF",,"E2/640",,0,"$14.95US",,,,,,,
"SUN SNOW STARS SKY",,,"PLAY MORE INC.",,"A3",641,,,,,,,"CATHERINE AND LAURENCE ANHOLT",,"E2/641",,0,"$13.99US",,,,,,,
"STRAWBERRY SHORTCAKES FIELD TRIP",,,"GROSSET & DUNLAP",,"A3",642,,,,,,,,,"E2/642",,0,"$8.99US",,,,,,,
"PUDDLES",,,"CANDLEWICK PRESS",,"A3",643,,,,,,,"PHYLLIS ROOT",,"E2/643",,0,,,,,,,,
"THE FIRE CHILDREN",,,,,"A3",644,,,,,,,"ERIC MADDERN",,"E2/644",,0,"$14.50 ",,,,,,,
"THE VELVETEEN RABBIT",,,"DIAL BOOKS FOR YOUNG READERS",,"A3",645,,,,,,,"MARGERY WILLIAMS",,"E2/645",,0,,,,,,,,
"THE BIG FISH ",,,"CANDLEWICK PRESS",,"A3",646,,,,,,,"PHYLLIS ROOT",,"E2/646",,0,,,,,,,,
"BOOMER S BIG DAY",,,"Award Publications",,"A3",647,,,,,,,"CONSTANCE W.MCGEORGE",,"E2/647",,0,"$12.95 ",,,,,,,
"A STAR IN THE DARK",,,"DELL PUBLISHING Co.Inc",,"A3",648,,,,,,,"RICHARD TICHNOR AND JENNY SMITH",,"E2/648",,0,,,,,,,,
"WITH A CRASH AND A BANG",,,,,"A3",649,,,,,,,"JOHN J.PIKULSKI",,"E2/649",,0,,,,,,,,
"WELCOME BACK SNOW WHITE VOL 11",,,"A BANTAM BOOK",,"A3",650,,,,,,,,,"E2/650",,0,,,,,,,,
"CHARLIE COMES TO TOWN ",,,"PLAY MORE INC.",,"A3",651,,,,,,,"DIANE C OHANESIAN",,"E2/651",,0,"$1.50 ",,,,,,,
"PINOCCHIO",,,"GOLDEN BOOKS PUBLISHING CO.,",,"A3",652,,,,,,,"CAMPBELL GRANT",,"E2/652",,0,,,,,,,,
"ONE TINY BABY",,,"A HAPPY DAY BOOK",,"A3",653,,,,,,,"MARK A TAYLOR",,"E2/653",,0,,,,,,,,
"THE PRINCESS AND THE PEA",,,"LADYBORD BOOKS",,"A3",654,,,,,,,"VERA SOUTHGATE",,"E2/654",,0,,,,,,,,
"THE BALL BOUNCED",,,"GRANDREAMS BOOKS LIMITED",,"A3",655,,,,,,,"NANCY TAFURI",,"E2/655",,0,70,,,,,,,
"BRADLEY AND THE GREAT SWAMP MYSTERY",,,"GROLIER BOOKS",,"A3",656,,,,,,,"RUTH LERNER PERLE",,"E2/656",,0,70,,,,,,,
"IM A BIG SISTER",,,"MORROW JUNIOR BOOKS",,"A3",657,,,,,,,"JOANNA COLE",,"E2/657",,0,50,,,,,,,
"SOMETIME I WONDER IF POODLES LIKE NOODLES",,,"SCHOLASTIC",,"A3",658,,,,,,,"LAURA NUME ROFF",,"E2/658",,0,60,,,,,,,
"POOH AND THE FALLING LEAVES",,,"THE WALT DISNEY COMPANY",,"A3",659,,,,,,,,,"E2/659",,0,60,,,,,,,
"WIBBLY PIG OPENS HIS PRESENTS",,,"PLAY MORE INC.",,"A3",660,,,,,,,"MICK INKPEN",,"E2/660",,0,70,,,,,,,
"LARRY LEARNS TO LISTEN",,,"ZONDER KIDZ",,"A3",661,,,,,,,"KAREN POTH",,"E2/661",,0,,,,,,,,
"PRAYERS FOR LOVED ONES",,,"SCHOLASTIC",,"A3",662,,,,,,,,,"E2/662",,0,"$5.95 ",,,,,,,
"I WENT TO THE ZOO",,,"BRIGHT & EARLY BOOK",,"A3",663,,,,,,,,,"E2/663",,0,60,,,,,,,
"IM A BIG SISTER",,,"MORROW JUNIOR BOOKS",,"A3",664,,,,,,,"JOANNA COLE",,"E2/664",,0,,,,,,,,
"BABY MINNIE, DO YOU KNOW?",,,"GROLIER BOOKS",,"A3",665,,,,,,,,,"E2/665",,0,,,,,,,,
"BAMBI GROWS UP",,,"WONDERFUL WORLD READING",,"A3",666,,,,,,,,,"E2/666",,0,30,,,,,,,
"THOMAS AND THE SCHOOL TRIP",,,"BIGINNER BOOKS",,"A3",667,,,,,,,"W.AWDRY",,"E2/667",,0,,,,,,,,
"THE EAR BOOK",,,"BRIGHT & EARLY BOOK",,"A3",668,,,,,,,"AL PERKINS",,"E2/668",,0,"$6.95 ",,,,,,,
"HOP ON POP",,,"BIGINNER BOOKS",,"A3",669,,,,,,,"DR. SEUSS",,"E2/669",,0,,,,,,,,
"IN A PEOPLE HOUSE",,,"BRIGHT & EARLY BOOK",,"A3",670,,,,,,,"THEO. LESIEG",,"E2/670",,0,,,,,,,,
"THE CAT IN THE HAT",,,"BIGINNER BOOKS",,"A3",671,,,,,,,"DR. SEUSS",,"E2/671",,0,50,,,,,,,
"INSIDE OUTSIDE UPSIDE DOWN",,,"BRIGHT & EARLY BOOK",,"A3",672,,,,,,,"STAN & JAN BERENSTAIN",,"E2/672",,0,,,,,,,,
"BEARS ON WHEELS",,,"BRIGHT & EARLY BOOK",,"A3",673,,,,,,,"STAN & JAN BERENSTAIN",,"E2/673",,0,,,,,,,,
"BEARS ON WHEELS",,,"BRIGHT & EARLY BOOK",,"A3",674,,,,,,,"STAN & JAN BERENSTAIN",,"E2/674",,0,,,,,,,,
"MR.BROWN CAN MOO! CAN YOU?",,,"BRIGHT & EARLY BOOK",,"A3",675,,,,,,,"DR.SEUSS",,"E2/675",,0,,,,,,,,
"HOP ON POP",,,"BIGINNER BOOKS",,"A3",676,,,,,,,"DR.SEUSS",,"E2/676",,0,30,,,,,,,
"IN A PEOPLE HOUSE",,,"BRIGHT & EARLY BOOK",,"A3",677,,,,,,,"THEO. LESIEG",,"E2/677",,0,50,,,,,,,
"THE BERENSTAINS B BOOK",,,"BRIGHT & EARLY BOOK",,"A3",678,,,,,,,,,"E2/678",,0,50,,,,,,,
"WELCOME TO BIRDWELL ISLAND",,,"SCHOLASTIC",,"A3",679,,,,,,,,,"E2/679",,0,,,,,,,,
"PETES WOULDNT PICK",,,"PARENTS MAGAZINE PRESS",,"A3",680,,,,,,,"SUSAN ALTON SCHMELTZ",,"E2/680",,0,,,,,,,,
"GOING TO THE DOCTOR",,,"VIKING PENGUIM",,"A3",681,,,,,,,,,"E2/681",,0,30,,,,,,,
"HOORAY FOR OUR HEROES!",,,"SESAME STREET",,"A3",682,,,,,,,,,"E2/682",,0,,,,,,,,
"TEN BLACK DOTS ",,,"RED WAGON BOOKS",,"A3",683,,,,,,,"DONALD CREWS",,"E2/683",,0,,,,,,,,
"MY O BOOK",,,"SCHOLASTIC",,"A3",684,,,,,,,"JANE BELK MONCURE",,"E2/684",,0,,,,,,,,
"WILLY NILLY CLOWNS",,,"SCHOLASTIC",,"A3",685,,,,,,,"NANCY PARENT",,"E2/685",,0,,,,,,,,
"A PERFECT LITTLE PIGLET ",,,"ADVANCE PUBLISHERS",,"A3",686,,,,,,,,,"E2/686",,0,,,,,,,,
"WHOS HIDING UNDER THE SEA?",,,"SCHOLASTIC",,"A3",687,,,,,,,"NANCY PARENT",,"E2/687",,0,,,,,,,,
"SNAKES WONDERS OF WILDLIFE",,,,,"A3",688,,,,,,,,,"E2/688",,0,,,,,,,,
"YEAR BOOK 2005",,,"SCHOLASTIC",,"A3",689,,,,,,,,,"E2/689",,0,,,,,,,,
"THE CURSE OF CLAUDI",,,"CROWN PUBLISHERS",,"A3",690,,,,,,,"EDWARD MILLER",,"E2/690",,0,,,,,,,,
