_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
976148,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374450,Subject,"{""sub_institute_id"":""195"",""display_name"":""HINDI"",""subId"":""3969"",""standard_id"":""2226""}"
976149,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374517,Subject,"{""sub_institute_id"":""195"",""display_name"":""ACCOUNTANCY (055)"",""subId"":""4086"",""standard_id"":""2267""}"
976150,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374518,Subject,"{""sub_institute_id"":""195"",""display_name"":""ECONOMICS (030)"",""subId"":""4087"",""standard_id"":""2236""}"
976151,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374519,Subject,"{""sub_institute_id"":""195"",""display_name"":""Accounts"",""subId"":""4067"",""standard_id"":""2236""}"
976152,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374518,Subject,"{""sub_institute_id"":""195"",""display_name"":""ECONOMICS (030)"",""subId"":""4087"",""standard_id"":""2236""}"
976153,29632,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2228"",""name"":""Standard 2228"",""stId"":""2228"",""short_name"":""3""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976154,29634,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2230"",""name"":""CBSE-5"",""stId"":""2230"",""short_name"":""5""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976155,29635,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2231"",""name"":""CBSE-6"",""stId"":""2231"",""short_name"":""6""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976156,29636,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2232"",""name"":""CBSE-7"",""stId"":""2232"",""short_name"":""7""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976157,29637,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2233"",""name"":""CBSE-8"",""stId"":""2233"",""short_name"":""8""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976158,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976159,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976160,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976161,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976162,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976163,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374521,Subject,"{""sub_institute_id"":""195"",""display_name"":""W\/S"",""subId"":""4097"",""standard_id"":""2230""}"
976164,29630,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2226"",""name"":""CBSE-1"",""stId"":""2226"",""short_name"":""1""}",374522,Subject,"{""sub_institute_id"":""195"",""display_name"":""LAB"",""subId"":""4093"",""standard_id"":""2226""}"
976165,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374465,Subject,"{""sub_institute_id"":""195"",""display_name"":""BIOLOGY (044)"",""subId"":""4022"",""standard_id"":""2237""}"
976166,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374464,Subject,"{""sub_institute_id"":""195"",""display_name"":""CHEMISTRY (043)"",""subId"":""4021"",""standard_id"":""2237""}"
976167,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374464,Subject,"{""sub_institute_id"":""195"",""display_name"":""CHEMISTRY (043)"",""subId"":""4021"",""standard_id"":""2237""}"
976168,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374461,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICS (042)"",""subId"":""4020"",""standard_id"":""2237""}"
976169,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374461,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICS (042)"",""subId"":""4020"",""standard_id"":""2237""}"
976170,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374523,Subject,"{""sub_institute_id"":""195"",""display_name"":""lab (Phy)"",""subId"":""4098"",""standard_id"":""2234""}"
976171,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374523,Subject,"{""sub_institute_id"":""195"",""display_name"":""lab (Phy)"",""subId"":""4098"",""standard_id"":""2234""}"
976172,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374523,Subject,"{""sub_institute_id"":""195"",""display_name"":""lab (Phy)"",""subId"":""4098"",""standard_id"":""2234""}"
976173,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374523,Subject,"{""sub_institute_id"":""195"",""display_name"":""lab (Phy)"",""subId"":""4098"",""standard_id"":""2234""}"
976174,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374524,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Chem)"",""subId"":""4099"",""standard_id"":""2234""}"
976175,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374524,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Chem)"",""subId"":""4099"",""standard_id"":""2234""}"
976176,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374524,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Chem)"",""subId"":""4099"",""standard_id"":""2234""}"
976177,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374524,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Chem)"",""subId"":""4099"",""standard_id"":""2234""}"
976178,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374525,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Bio)"",""subId"":""4100"",""standard_id"":""2234""}"
976179,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374525,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Bio)"",""subId"":""4100"",""standard_id"":""2234""}"
976180,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374525,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Bio)"",""subId"":""4100"",""standard_id"":""2234""}"
976181,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374525,Subject,"{""sub_institute_id"":""195"",""display_name"":""Lab (Bio)"",""subId"":""4100"",""standard_id"":""2234""}"
976182,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374449,Subject,"{""sub_institute_id"":""195"",""display_name"":""ENGLISH (184)"",""subId"":""3967"",""standard_id"":""2226""}"
976183,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374451,Subject,"{""sub_institute_id"":""195"",""display_name"":""MATHEMATICS"",""subId"":""3970"",""standard_id"":""2226""}"
976184,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374449,Subject,"{""sub_institute_id"":""195"",""display_name"":""ENGLISH (184)"",""subId"":""3967"",""standard_id"":""2226""}"
976185,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374526,Subject,"{""sub_institute_id"":""195"",""display_name"":""Eco (test)"",""subId"":""4105"",""standard_id"":""2267""}"
976186,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374527,Subject,"{""sub_institute_id"":""195"",""display_name"":""P.E."",""subId"":""4092"",""standard_id"":""2236""}"
976187,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374527,Subject,"{""sub_institute_id"":""195"",""display_name"":""P.E."",""subId"":""4092"",""standard_id"":""2236""}"
976188,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374527,Subject,"{""sub_institute_id"":""195"",""display_name"":""P.E."",""subId"":""4092"",""standard_id"":""2236""}"
976189,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374527,Subject,"{""sub_institute_id"":""195"",""display_name"":""P.E."",""subId"":""4092"",""standard_id"":""2236""}"
976190,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374517,Subject,"{""sub_institute_id"":""195"",""display_name"":""ACCOUNTANCY (055)"",""subId"":""4086"",""standard_id"":""2267""}"
976191,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374528,Subject,"{""sub_institute_id"":""195"",""display_name"":""Statistics for Economics (030)"",""subId"":""4107"",""standard_id"":""2236""}"
976192,163715,Standard,"{""sub_institute_id"":""1"",""standard_id"":""33"",""name"":""Standard 33"",""stId"":""33"",""short_name"":""C-SR""}",374508,Subject,"{""sub_institute_id"":""1"",""display_name"":""Social & Emotional Learning (SEL)"",""subId"":""4045"",""standard_id"":""34""}"
976193,29635,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2231"",""name"":""CBSE-6"",""stId"":""2231"",""short_name"":""6""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976194,29636,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2232"",""name"":""CBSE-7"",""stId"":""2232"",""short_name"":""7""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976195,29637,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2233"",""name"":""CBSE-8"",""stId"":""2233"",""short_name"":""8""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976196,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976197,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976198,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976199,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976200,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976201,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976202,29630,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2226"",""name"":""CBSE-1"",""stId"":""2226"",""short_name"":""1""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976203,29631,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2227"",""name"":""Standard 2227"",""stId"":""2227"",""short_name"":""2""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976204,29632,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2228"",""name"":""Standard 2228"",""stId"":""2228"",""short_name"":""3""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976205,29633,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2229"",""name"":""Standard 2229"",""stId"":""2229"",""short_name"":""4""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976206,29634,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2230"",""name"":""CBSE-5"",""stId"":""2230"",""short_name"":""5""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976207,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976208,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976209,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976210,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374529,Subject,"{""sub_institute_id"":""195"",""display_name"":""ICT"",""subId"":""4066"",""standard_id"":""2231""}"
976211,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976212,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976213,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976214,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976215,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976216,29640,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2236"",""name"":""CBSE-11 Com"",""short_name"":""11 Com."",""stId"":""2236""}",374532,Subject,"{""sub_institute_id"":""195"",""display_name"":""Eng (Test)"",""subId"":""4102"",""standard_id"":""2236""}"
976217,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374532,Subject,"{""sub_institute_id"":""195"",""display_name"":""Eng (Test)"",""subId"":""4102"",""standard_id"":""2236""}"
976218,29642,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2267"",""name"":""CBSE-12 Com"",""short_name"":""12 Com."",""stId"":""2267""}",374533,Subject,"{""sub_institute_id"":""195"",""display_name"":""C.S. (Test)"",""subId"":""4112"",""standard_id"":""2267""}"
976219,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374534,Subject,"{""sub_institute_id"":""195"",""display_name"":""Phy (test)"",""subId"":""4113"",""standard_id"":""2237""}"
976220,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374534,Subject,"{""sub_institute_id"":""195"",""display_name"":""Phy (test)"",""subId"":""4113"",""standard_id"":""2237""}"
976221,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374535,Subject,"{""sub_institute_id"":""195"",""display_name"":""Chem (test)"",""subId"":""4114"",""standard_id"":""2237""}"
976222,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374535,Subject,"{""sub_institute_id"":""195"",""display_name"":""Chem (test)"",""subId"":""4114"",""standard_id"":""2237""}"
976223,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374536,Subject,"{""sub_institute_id"":""195"",""display_name"":""Bio (test)"",""subId"":""4115"",""standard_id"":""2237""}"
976224,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374536,Subject,"{""sub_institute_id"":""195"",""display_name"":""Bio (test)"",""subId"":""4115"",""standard_id"":""2237""}"
976225,29641,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2237"",""name"":""CBSE-11 Sci"",""short_name"":""11 Sci."",""stId"":""2237""}",374537,Subject,"{""sub_institute_id"":""195"",""display_name"":""Math (Test)"",""subId"":""4116"",""standard_id"":""2237""}"
976226,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374537,Subject,"{""sub_institute_id"":""195"",""display_name"":""Math (Test)"",""subId"":""4116"",""standard_id"":""2237""}"
976227,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374532,Subject,"{""sub_institute_id"":""195"",""display_name"":""Eng (Test)"",""subId"":""4102"",""standard_id"":""2236""}"
976228,29643,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2268"",""name"":""CBSE-12 Sci"",""short_name"":""12 Sci."",""stId"":""2268""}",374533,Subject,"{""sub_institute_id"":""195"",""display_name"":""C.S. (Test)"",""subId"":""4112"",""standard_id"":""2267""}"
976229,29639,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2235"",""name"":""Standard 2235"",""stId"":""2235"",""short_name"":""10""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976230,29634,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2230"",""name"":""CBSE-5"",""stId"":""2230"",""short_name"":""5""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976231,29635,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2231"",""name"":""CBSE-6"",""stId"":""2231"",""short_name"":""6""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976232,29636,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2232"",""name"":""CBSE-7"",""stId"":""2232"",""short_name"":""7""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976233,29633,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2229"",""name"":""Standard 2229"",""stId"":""2229"",""short_name"":""4""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976234,29637,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2233"",""name"":""CBSE-8"",""stId"":""2233"",""short_name"":""8""}",374520,Subject,"{""sub_institute_id"":""195"",""display_name"":""GUJARATI"",""subId"":""4065"",""standard_id"":""2228""}"
976235,163735,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2305"",""name"":""STEM Resources"",""short_name"":""STEM Resources"",""stId"":""2305""}",374538,Subject,"{""sub_institute_id"":""1"",""display_name"":""Earth & Space Science"",""subId"":""4120"",""standard_id"":""2305""}"
976236,163735,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2305"",""name"":""STEM Resources"",""short_name"":""STEM Resources"",""stId"":""2305""}",374539,Subject,"{""sub_institute_id"":""1"",""display_name"":""Engineering Design"",""subId"":""4121"",""standard_id"":""2305""}"
976237,163735,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2305"",""name"":""STEM Resources"",""short_name"":""STEM Resources"",""stId"":""2305""}",374540,Subject,"{""sub_institute_id"":""1"",""display_name"":""Life Science"",""subId"":""4122"",""standard_id"":""2305""}"
976238,163735,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2305"",""name"":""STEM Resources"",""short_name"":""STEM Resources"",""stId"":""2305""}",374456,Subject,"{""sub_institute_id"":""1"",""display_name"":""Mathematics"",""subId"":""3976"",""standard_id"":""39""}"
976239,163735,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2305"",""name"":""STEM Resources"",""short_name"":""STEM Resources"",""stId"":""2305""}",374541,Subject,"{""sub_institute_id"":""1"",""display_name"":""Physical Science"",""subId"":""4123"",""standard_id"":""2305""}"
976240,29635,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2231"",""name"":""CBSE-6"",""stId"":""2231"",""short_name"":""6""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976241,29636,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2232"",""name"":""CBSE-7"",""stId"":""2232"",""short_name"":""7""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976242,29637,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2233"",""name"":""CBSE-8"",""stId"":""2233"",""short_name"":""8""}",374530,Subject,"{""sub_institute_id"":""195"",""display_name"":""PHYSICAL EDUCATION (048)"",""subId"":""4108"",""standard_id"":""2236""}"
976243,29635,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2231"",""name"":""CBSE-6"",""stId"":""2231"",""short_name"":""6""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976244,29636,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2232"",""name"":""CBSE-7"",""stId"":""2232"",""short_name"":""7""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976245,29637,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2233"",""name"":""CBSE-8"",""stId"":""2233"",""short_name"":""8""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976246,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374531,Subject,"{""sub_institute_id"":""195"",""display_name"":""M.D"",""subId"":""4111"",""standard_id"":""2237""}"
976247,29638,Standard,"{""sub_institute_id"":""195"",""standard_id"":""2234"",""name"":""CBSE-9"",""stId"":""2234"",""short_name"":""9""}",374465,Subject,"{""sub_institute_id"":""195"",""display_name"":""BIOLOGY (044)"",""subId"":""4022"",""standard_id"":""2237""}"
