_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
980042,156198,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5793"",""chapter_name"":""3. Interior of the Earth""}",375285,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""630"",""chapter_id"":""5793"",""subject_id"":""4481"",""standard_id"":""44""}"
980043,156197,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5792"",""chapter_name"":""4. Distribution of the Oceans and Continents""}",375286,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""631"",""chapter_id"":""5792"",""subject_id"":""4481"",""standard_id"":""44""}"
980044,156196,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5791"",""chapter_name"":""5. Minerals _ Rocks""}",375287,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""632"",""chapter_id"":""5791"",""subject_id"":""4481"",""standard_id"":""44""}"
980045,156195,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5790"",""chapter_name"":""6. Geomorphic Processes""}",375288,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""633"",""chapter_id"":""5790"",""subject_id"":""4481"",""standard_id"":""44""}"
980046,156194,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5789"",""chapter_name"":""7. Landforms and their Evolution""}",375289,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""634"",""chapter_id"":""5789"",""subject_id"":""4481"",""standard_id"":""44""}"
980047,156193,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5788"",""chapter_name"":""8. Composition _ Structure of Atmosphere""}",375290,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""635"",""chapter_id"":""5788"",""subject_id"":""4481"",""standard_id"":""44""}"
980048,156192,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5787"",""chapter_name"":""9. Solar Radiation, Heat Balance _Temperature""}",375291,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""636"",""chapter_id"":""5787"",""subject_id"":""4481"",""standard_id"":""44""}"
980049,156191,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5786"",""chapter_name"":""10. Atmospheric Circulation _ Weather Systems""}",375292,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""637"",""chapter_id"":""5786"",""subject_id"":""4481"",""standard_id"":""44""}"
980050,156190,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5785"",""chapter_name"":""11. Water in the Atmosphere""}",375293,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""638"",""chapter_id"":""5785"",""subject_id"":""4481"",""standard_id"":""44""}"
980051,156189,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5784"",""chapter_name"":""12. World Climate _ Climate Change""}",375294,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""639"",""chapter_id"":""5784"",""subject_id"":""4481"",""standard_id"":""44""}"
980052,156188,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5783"",""chapter_name"":""13. Water (Oceans)""}",375295,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""640"",""chapter_id"":""5783"",""subject_id"":""4481"",""standard_id"":""44""}"
980053,156187,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5782"",""chapter_name"":""14. Movements of Ocean Water""}",375296,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""641"",""chapter_id"":""5782"",""subject_id"":""4481"",""standard_id"":""44""}"
980054,156186,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5781"",""chapter_name"":""15. Life on the Earth""}",375297,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""642"",""chapter_id"":""5781"",""subject_id"":""4481"",""standard_id"":""44""}"
980055,156185,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5780"",""chapter_name"":""16. Biodiversity and Conservation""}",375298,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""643"",""chapter_id"":""5780"",""subject_id"":""4481"",""standard_id"":""44""}"
