_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
979585,374682,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5502""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979586,374683,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5503""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979587,374684,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5504""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979588,374685,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5505""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979589,374686,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5506""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979590,374687,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5507""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979591,374688,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5508""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979592,374689,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5509""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979593,374691,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3976"",""paper_name"":""Maths Exam"",""grade_id"":""12"",""assId"":""5511""}",155344,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3976"",""chId"":""940"",""chapter_name"":""Triangle""}"
979594,374691,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3976"",""paper_name"":""Maths Exam"",""grade_id"":""12"",""assId"":""5511""}",155338,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3976"",""chId"":""934"",""chapter_name"":""NUMBER SYSTEMS""}"
979595,374692,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""1"",""subject_id"":""4064"",""paper_name"":""test"",""grade_id"":""1"",""assId"":""5515""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979596,374693,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5516""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979597,374694,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5572""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979598,374695,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5573""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979599,374697,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL - The Wonderful World of Science - 20-04-2026"",""grade_id"":""11"",""assId"":""5603""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979600,374701,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL - The Wonderful World of Science - 21-04-2026"",""grade_id"":""11"",""assId"":""5607""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979601,374702,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5627""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979602,374703,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5628""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979603,374704,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""40"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5657""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
979604,374705,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""40"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5658""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
979605,374706,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""paper_name"":""test 2026-05-14 test"",""grade_id"":""11"",""assId"":""5659""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
979606,374707,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""40"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5660""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
979607,374708,Assessment,"{""sub_institute_id"":""1"",""concept_id"":""3"",""subject_id"":""3975"",""standard_id"":""40"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5661""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
979608,374709,Assessment,"{""sub_institute_id"":""1"",""concept_id"":""3"",""subject_id"":""3975"",""standard_id"":""40"",""paper_name"":""PAL test 19-05-2026"",""grade_id"":""11"",""assId"":""5662""}",156781,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""40"",""subject_id"":""3975"",""chId"":""8061"",""chapter_name"":""The Ever - Evolving World of Science""}"
